app_user,table,in_csv,in_sql,status
dnd_app_user,eqms_product_group_lk,YES,YES,MATCHED
dnd_app_user,eqms_product_group_lk_history,YES,YES,MATCHED
dnd_app_user,eqms_product_life_declaration,YES,YES,MATCHED
dnd_app_user,eqms_product_life_declaration_history,YES,YES,MATCHED
dnd_app_user,eqms_product_market,YES,YES,MATCHED
dnd_app_user,eqms_product_market_history,YES,YES,MATCHED
dnd_app_user,eqms_product_need_document,YES,YES,MATCHED
dnd_app_user,eqms_product_need_document_history,YES,YES,MATCHED
dnd_app_user,eqms_product_need_document_review_report,YES,YES,MATCHED
dnd_app_user,eqms_product_need_document_review_report_conclusion,YES,YES,MATCHED
dnd_app_user,eqms_product_need_document_review_report_conclusion_history,YES,YES,MATCHED
dnd_app_user,eqms_product_need_document_review_report_history,YES,YES,MATCHED
dnd_app_user,eqms_product_quality_objective,YES,YES,MATCHED
dnd_app_user,eqms_product_quality_objective_history,YES,YES,MATCHED
dnd_app_user,eqms_product_realization_plan,YES,YES,MATCHED
dnd_app_user,eqms_product_realization_plan_history,YES,YES,MATCHED
dnd_app_user,eqms_product_realization_stage_process,YES,YES,MATCHED
dnd_app_user,eqms_product_realization_stage_process_history,YES,YES,MATCHED
dnd_app_user,eqms_product_regulations,YES,YES,MATCHED
dnd_app_user,eqms_product_regulations_history,YES,YES,MATCHED
dnd_app_user,eqms_product_subtype_lk,YES,YES,MATCHED
dnd_app_user,eqms_product_type_lk,YES,YES,MATCHED
dnd_app_user,eqms_product_variants,YES,YES,MATCHED
dnd_app_user,eqms_product_variants_history,YES,YES,MATCHED
dnd_app_user,eqms_project,YES,YES,MATCHED
dnd_app_user,eqms_project_applicable_specification,YES,YES,MATCHED
dnd_app_user,eqms_project_applicable_specification_history,YES,YES,MATCHED
dnd_app_user,eqms_project_build_stage_order,YES,YES,MATCHED
dnd_app_user,eqms_project_build_stage_order_history,YES,YES,MATCHED
dnd_app_user,eqms_project_build_stages,YES,YES,MATCHED
dnd_app_user,eqms_project_build_stages_history,YES,YES,MATCHED
dnd_app_user,eqms_project_concept,YES,YES,MATCHED
dnd_app_user,eqms_project_concept_history,YES,YES,MATCHED
dnd_app_user,eqms_project_concept_supporting_files,YES,YES,MATCHED
dnd_app_user,eqms_project_concept_supporting_files_history,YES,YES,MATCHED
dnd_app_user,eqms_project_design_input_gathering,YES,YES,MATCHED
dnd_app_user,eqms_project_design_input_gathering_history,YES,YES,MATCHED
dnd_app_user,eqms_project_design_team_member,YES,YES,MATCHED
dnd_app_user,eqms_project_design_team_member_history,YES,YES,MATCHED
dnd_app_user,eqms_project_design_team_member_selection,YES,YES,MATCHED
dnd_app_user,eqms_project_design_team_member_selection_history,YES,YES,MATCHED
